"altura_tot","diametro","inclinacio","origen","barrio","comuna","fres_am"
12,28,0,"Exótico","FLORESTA",10,"si"
12,43,0,"Exótico","COLEGIALES",13,"no"
8,17,0,"Exótico","CABALLITO",6,"si"
7,35,0,"No Determinado","CABALLITO",6,"no"
13,86,0,"Exótico","PALERMO",14,"no"
16,36,0,"Nativo/Autóctono","BALVANERA",3,"no"
4,21,0,"Exótico","SAN CRISTOBAL",3,"no"
7,22,12,"Exótico","FLORESTA",10,"no"
11,17,0,"Exótico","BELGRANO",13,"no"
11,50,40,"Nativo/Autóctono","COGHLAN",12,"no"
8,38,0,"Exótico","SAN TELMO",1,"no"
2,10,0,"Exótico","NUEVA POMPEYA",4,"no"
6,27,0,"Nativo/Autóctono","VILLA RIACHUELO",8,"no"
8,65,0,"Exótico","VILLA PUEYRREDON",12,"si"
7,20,15,"Exótico","PALERMO",14,"si"
5,35,10,"Exótico","VILLA REAL",10,"no"
7,17,0,"Exótico","PALERMO",14,"no"
3,21,0,"Exótico","PARQUE CHACABUCO",7,"si"
6,55,0,"Exótico","PARQUE AVELLANEDA",9,"no"
3,10,0,"Exótico","FLORES",7,"si"
8,29,0,"Exótico","FLORESTA",10,"si"
4,26,0,"Exótico","ALMAGRO",5,"no"
7,18,0,"Exótico","BALVANERA",3,"si"
8,30,0,"Exótico","VILLA LUGANO",8,"si"
5,27,0,"Exótico","MATADEROS",9,"no"
11,55,0,"Exótico","VILLA DEVOTO",11,"no"
8,24,0,"Exótico","PARQUE CHACABUCO",7,"si"
5,43,0,"Exótico","SAAVEDRA",12,"no"
15,60,13,"Exótico","PALERMO",14,"no"
3,10,0,"Nativo/Autóctono","PARQUE AVELLANEDA",9,"no"
12,50,8,"Exótico","SAN CRISTOBAL",3,"si"
4,25,0,"Exótico","LINIERS",9,"no"
12,53,0,"Exótico","NUEVA POMPEYA",4,"no"
7,26,0,"Nativo/Autóctono","VILLA ORTUZAR",15,"no"
4,23,0,"Exótico","COGHLAN",12,"no"
20,69,0,"Nativo/Autóctono","BELGRANO",13,"no"
12,66,18,"Exótico","VILLA LURO",10,"no"
6,20,15,"No Determinado","VILLA LUGANO",8,"no"
4,14,0,"Exótico","VILLA RIACHUELO",8,"no"
4,12,10,"Exótico","SAN CRISTOBAL",3,"si"
8,27,0,"Exótico","BOCA",4,"si"
8,44,10,"Exótico","VILLA PUEYRREDON",12,"no"
5,50,0,"Exótico","MONTE CASTRO",10,"no"
3,7,0,"Exótico","VILLA SOLDATI",8,"si"
7,19,0,"Exótico","VILLA DEVOTO",11,"no"
10,32,0,"Exótico","FLORES",7,"si"
6,34,0,"Exótico","VILLA SOLDATI",8,"si"
10,34,8,"Exótico","CABALLITO",6,"no"
22,73,16,"Exótico","PALERMO",14,"no"
18,40,0,"Exótico","PALERMO",14,"no"
9,46,0,"Exótico","VILLA RIACHUELO",8,"si"
7,26,0,"Exótico","VILLA ORTUZAR",15,"no"
4,11,0,"Exótico","VILLA SANTA RITA",11,"no"
4,30,0,"Exótico","PARQUE PATRICIOS",4,"si"
7,34,0,"Exótico","NUEVA POMPEYA",4,"si"
8,31,14,"Exótico","FLORES",7,"si"
3,45,12,"Exótico","VELEZ SARSFIELD",10,"no"
12,30,8,"Exótico","BALVANERA",3,"no"
18,84,15,"Exótico","ALMAGRO",5,"no"
16,32,0,"Exótico","CABALLITO",6,"si"
15,23,0,"Exótico","SAN TELMO",1,"no"
6,16,0,"Exótico","MONTE CASTRO",10,"no"
3,31,0,"Exótico","VILLA RIACHUELO",8,"no"
8,35,15,"Exótico","BOEDO",5,"no"
10,44,0,"Exótico","MATADEROS",9,"no"
3,7,0,"Exótico","BELGRANO",13,"no"
10,60,8,"Exótico","VELEZ SARSFIELD",10,"si"
4,29,8,"Exótico","VILLA LUGANO",8,"si"
3,13,0,"Exótico","PARQUE CHACABUCO",7,"no"
8,21,0,"Exótico","FLORES",7,"si"
8,50,0,"Exótico","VILLA PUEYRREDON",12,"no"
4,12,0,"Exótico","MATADEROS",9,"no"
4,8,0,"Nativo/Autóctono","RETIRO",1,"no"
7,25,0,"Exótico","VILLA ORTUZAR",15,"si"
17,41,0,"Exótico","RETIRO",1,"no"
8,32,0,"Exótico","VILLA RIACHUELO",8,"no"
2,5,0,"Exótico","SAN CRISTOBAL",3,"si"
6,23,0,"Exótico","BOEDO",5,"si"
6,15,0,"Exótico","CABALLITO",6,"si"
3,10,14,"Exótico","VILLA LUGANO",8,"no"
8,48,0,"Exótico","VILLA DEVOTO",11,"no"
6,12,0,"Exótico","VILLA URQUIZA",12,"no"
4,38,0,"Exótico","VILLA DEVOTO",11,"no"
9,70,0,"Exótico","PARQUE AVELLANEDA",9,"no"
8,20,10,"Exótico","CABALLITO",6,"si"
4,10,0,"Exótico","NUEVA POMPEYA",4,"no"
9,38,0,"Exótico","NUÑEZ",13,"no"
10,56,0,"Exótico","PATERNAL",15,"si"
2,13,0,"Exótico","VILLA DEL PARQUE",11,"no"
7,18,11,"Exótico","FLORES",7,"no"
5,30,0,"Exótico","VILLA RIACHUELO",8,"no"
7,15,0,"Exótico","CABALLITO",6,"si"
3,17,0,"Exótico","FLORES",7,"no"
3,6,0,"Exótico","PATERNAL",15,"no"
11,56,0,"Exótico","VILLA REAL",10,"si"
3,11,0,"Exótico","SAAVEDRA",12,"no"
8,48,0,"Exótico","MATADEROS",9,"si"
4,10,0,"Exótico","PARQUE AVELLANEDA",9,"no"
15,35,0,"Exótico","VILLA DEVOTO",11,"no"
4,15,9,"Exótico","MATADEROS",9,"no"
12,32,7,"Exótico","SAN CRISTOBAL",3,"si"
12,55,10,"Exótico","VILLA LURO",10,"no"
6,30,0,"Exótico","FLORES",7,"si"
5,12,0,"Exótico","BARRACAS",4,"si"
1,20,0,"No Determinado","VILLA CRESPO",15,"no"
7,28,12,"Exótico","VILLA LUGANO",8,"si"
16,67,0,"Exótico","VILLA DEVOTO",11,"no"
2,9,12,"Exótico","MATADEROS",9,"no"
7,52,0,"Exótico","MONTE CASTRO",10,"si"
12,42,0,"Exótico","VILLA LUGANO",8,"si"
8,25,0,"Exótico","VILLA SANTA RITA",11,"si"
17,56,10,"Exótico","CABALLITO",6,"no"
3,10,0,"Exótico","VILLA PUEYRREDON",12,"no"
8,24,0,"Exótico","COLEGIALES",13,"no"
3,7,12,"Exótico","LINIERS",9,"no"
60,20,0,"Exótico","CABALLITO",6,"si"
3,11,0,"Exótico","VILLA REAL",10,"no"
10,50,0,"Exótico","VILLA CRESPO",15,"no"
15,20,0,"Exótico","VERSALLES",10,"si"
6,55,0,"No Determinado","VILLA DEVOTO",11,"no"
6,27,0,"Exótico","VILLA REAL",10,"no"
18,55,0,"Exótico","MATADEROS",9,"no"
5,26,0,"Exótico","VILLA URQUIZA",12,"si"
2,2,0,"Exótico","PARQUE AVELLANEDA",9,"no"
6,40,15,"Exótico","VILLA LURO",10,"si"
7,34,0,"Exótico","BARRACAS",4,"si"
4,26,0,"No Determinado","MONTE CASTRO",10,"no"
6,7,0,"Exótico","PATERNAL",15,"si"
10,81,9,"Exótico","BARRACAS",4,"no"
15,60,3,"Exótico","ALMAGRO",5,"no"
15,75,0,"Exótico","NUÑEZ",13,"si"
6,16,0,"Exótico","CONSTITUCION",1,"no"
3,3,0,"Exótico","CABALLITO",6,"no"
4,15,0,"No Determinado","VILLA LUGANO",8,"no"
7,18,0,"Exótico","BALVANERA",3,"si"
9,20,10,"Exótico","BARRACAS",4,"si"
3,22,9,"Exótico","BALVANERA",3,"no"
8,26,0,"Exótico","COLEGIALES",13,"no"
7,16,0,"Exótico","MONTE CASTRO",10,"no"
6,26,0,"Exótico","VILLA GRAL. MITRE",11,"si"
14,38,12,"Exótico","PALERMO",14,"si"
6,22,0,"Exótico","PARQUE AVELLANEDA",9,"si"
7,28,0,"Exótico","VILLA LUGANO",8,"no"
8,21,0,"Exótico","VILLA ORTUZAR",15,"si"
8,27,0,"Exótico","PARQUE CHACABUCO",7,"si"
4,10,4,"Nativo/Autóctono","BARRACAS",4,"no"
2,4,0,"Exótico","FLORES",7,"no"
12,62,0,"Exótico","PARQUE AVELLANEDA",9,"no"
3,4,9,"Exótico","VILLA DEL PARQUE",11,"no"
10,35,0,"Exótico","FLORES",7,"si"
9,46,0,"Exótico","VILLA GRAL. MITRE",11,"no"
13,62,0,"Exótico","SAAVEDRA",12,"si"
3,5,0,"Exótico","FLORES",7,"si"
7,43,0,"Exótico","PARQUE CHAS",15,"si"
13,65,0,"Exótico","CABALLITO",6,"no"
7,10,0,"Exótico","BELGRANO",13,"no"
6,21,0,"Exótico","MATADEROS",9,"si"
8,25,0,"Exótico","NUÑEZ",13,"no"
7,24,10,"Exótico","COGHLAN",12,"si"
13,65,0,"Exótico","MONTE CASTRO",10,"no"
6,16,0,"Nativo/Autóctono","PUERTO MADERO",1,"no"
7,26,0,"Exótico","CHACARITA",15,"no"
12,40,0,"Exótico","MONTE CASTRO",10,"no"
14,67,8,"Exótico","NUEVA POMPEYA",4,"si"
12,38,0,"Exótico","VILLA SANTA RITA",11,"si"
12,74,0,"Nativo/Autóctono","PALERMO",14,"no"
9,33,15,"Exótico","SAN CRISTOBAL",3,"si"
18,56,0,"Nativo/Autóctono","PALERMO",14,"no"
12,50,15,"Exótico","VILLA SANTA RITA",11,"no"
4,11,0,"Exótico","VILLA SANTA RITA",11,"no"
16,68,0,"Exótico","ALMAGRO",5,"si"
5,18,0,"Exótico","VILLA URQUIZA",12,"no"
6,14,15,"Exótico","SAN CRISTOBAL",3,"si"
6,7,0,"Exótico","PARQUE AVELLANEDA",9,"no"
6,22,0,"Exótico","BALVANERA",3,"no"
12,37,0,"Exótico","VILLA CRESPO",15,"no"
13,42,0,"Nativo/Autóctono","LINIERS",9,"no"
8,16,9,"Nativo/Autóctono","BOEDO",5,"no"
8,38,0,"Exótico","VILLA DEVOTO",11,"si"
3,9,0,"Exótico","VILLA SOLDATI",8,"si"
22,85,0,"Exótico","PALERMO",14,"no"
7,22,0,"Exótico","BOEDO",5,"si"
4,22,0,"Exótico","MATADEROS",9,"si"
4,12,12,"Exótico","VILLA LUGANO",8,"no"
7,11,5,"Exótico","BELGRANO",13,"si"
3,3,0,"Exótico","PARQUE AVELLANEDA",9,"no"
10,71,0,"Exótico","NUÑEZ",13,"no"
3,7,0,"Exótico","SAN NICOLAS",1,"no"
6,54,10,"Exótico","PARQUE AVELLANEDA",9,"si"
5,25,0,"Exótico","MATADEROS",9,"no"
19,31,0,"Exótico","RECOLETA",2,"si"
4,14,12,"Exótico","VILLA DEVOTO",11,"no"
5,20,0,"Exótico","BARRACAS",4,"no"
2,2,0,"Nativo/Autóctono","VILLA URQUIZA",12,"no"
8,90,0,"Exótico","COGHLAN",12,"no"
5,22,0,"Exótico","PARQUE AVELLANEDA",9,"no"
12,71,10,"Exótico","VILLA SANTA RITA",11,"no"
1,2,0,"Exótico","BALVANERA",3,"no"
9,62,0,"Exótico","VILLA CRESPO",15,"no"
2,2,0,"Exótico","RECOLETA",2,"no"
12,32,3,"Exótico","ALMAGRO",5,"no"
8,15,10,"Exótico","VILLA LUGANO",8,"si"
8,44,10,"Nativo/Autóctono","SAAVEDRA",12,"no"
14,54,0,"Exótico","BARRACAS",4,"no"
12,49,4,"Exótico","ALMAGRO",5,"si"
13,22,20,"Exótico","BARRACAS",4,"si"
4,13,0,"Exótico","FLORES",7,"si"
8,47,0,"Exótico","LINIERS",9,"si"
8,33,0,"Exótico","FLORES",7,"si"
8,66,0,"Exótico","VILLA URQUIZA",12,"no"
7,28,7,"Exótico","MONTE CASTRO",10,"no"
8,45,0,"Exótico","MATADEROS",9,"no"
2,22,0,"Exótico","VILLA SOLDATI",8,"no"
5,19,0,"Exótico","SAN TELMO",1,"si"
18,62,9,"Exótico","VILLA ORTUZAR",15,"no"
10,42,0,"Exótico","LINIERS",9,"no"
13,53,5,"Exótico","VILLA DEVOTO",11,"no"
7,32,0,"Exótico","CHACARITA",15,"si"
4,15,0,"Exótico","NUEVA POMPEYA",4,"no"
9,20,0,"Exótico","VILLA DEVOTO",11,"no"
11,37,5,"Exótico","BARRACAS",4,"si"
15,37,15,"Exótico","FLORESTA",10,"no"
6,17,0,"Exótico","ALMAGRO",5,"no"
7,31,0,"Exótico","VILLA DEVOTO",11,"si"
6,15,0,"Exótico","CABALLITO",6,"no"
10,42,30,"Nativo/Autóctono","PALERMO",14,"no"
12,69,10,"Nativo/Autóctono","RECOLETA",2,"no"
4,10,0,"Nativo/Autóctono","PALERMO",14,"no"
4,18,0,"Exótico","VILLA LUGANO",8,"no"
10,70,0,"Exótico","VILLA PUEYRREDON",12,"no"
12,33,0,"Exótico","CABALLITO",6,"no"
7,18,0,"Exótico","VILLA LUGANO",8,"si"
7,24,0,"Exótico","BOCA",4,"si"
9,27,6,"Exótico","VILLA URQUIZA",12,"si"
8,30,20,"Exótico","COLEGIALES",13,"si"
9,23,0,"Exótico","VELEZ SARSFIELD",10,"no"
2,3,0,"Exótico","VERSALLES",10,"si"
5,14,0,"Exótico","SAAVEDRA",12,"no"
3,5,0,"Exótico","VILLA LUGANO",8,"no"
9,17,0,"Exótico","BARRACAS",4,"no"
18,70,0,"Exótico","VILLA SANTA RITA",11,"no"
5,26,0,"Exótico","NUEVA POMPEYA",4,"si"
7,44,0,"Exótico","LINIERS",9,"no"
16,30,0,"Exótico","NUEVA POMPEYA",4,"no"
14,72,0,"Nativo/Autóctono","PALERMO",14,"no"
10,28,0,"Exótico","RECOLETA",2,"no"
6,42,0,"Exótico","VILLA URQUIZA",12,"si"
15,65,0,"Exótico","VILLA URQUIZA",12,"si"
7,26,10,"Exótico","VELEZ SARSFIELD",10,"si"
4,12,15,"Exótico","VERSALLES",10,"si"
8,27,6,"Exótico","LINIERS",9,"si"
8,14,0,"Exótico","CABALLITO",6,"si"
15,36,0,"Exótico","NUÑEZ",13,"no"
8,22,0,"Exótico","VILLA SOLDATI",8,"si"
5,16,0,"Exótico","RETIRO",1,"no"
4,30,0,"Nativo/Autóctono","FLORES",7,"no"
4,14,0,"Exótico","MATADEROS",9,"no"
9,20,0,"Exótico","CONSTITUCION",1,"si"
5,12,6,"Exótico","SAAVEDRA",12,"no"
2,3,8,"Exótico","VILLA RIACHUELO",8,"no"
4,4,0,"Exótico","MATADEROS",9,"no"
5,20,0,"Exótico","MATADEROS",9,"no"
11,45,0,"Exótico","VILLA RIACHUELO",8,"si"
15,36,16,"Exótico","BARRACAS",4,"si"
14,65,7,"Exótico","CABALLITO",6,"no"
8,40,12,"Nativo/Autóctono","PALERMO",14,"no"
5,14,5,"Exótico","VILLA SANTA RITA",11,"no"
3,2,0,"No Determinado","VILLA ORTUZAR",15,"no"
1,5,0,"Exótico","RECOLETA",2,"no"
3,6,15,"Exótico","CHACARITA",15,"si"
9,31,0,"Exótico","MATADEROS",9,"si"
3,5,0,"Exótico","MATADEROS",9,"no"
2,5,0,"Exótico","CABALLITO",6,"no"
5,17,0,"Exótico","VILLA DEVOTO",11,"no"
3,56,0,"Exótico","VILLA LUGANO",8,"no"
4,13,0,"Exótico","SAAVEDRA",12,"no"
10,25,0,"Exótico","PARQUE CHACABUCO",7,"si"
18,75,0,"Exótico","BELGRANO",13,"no"
8,40,0,"Exótico","AGRONOMIA",15,"si"
5,23,3,"Exótico","PARQUE CHACABUCO",7,"no"
15,45,0,"Exótico","VILLA LURO",10,"no"
10,38,0,"Exótico","BOCA",4,"si"
3,15,0,"Exótico","RETIRO",1,"si"
12,24,0,"Exótico","NUEVA POMPEYA",4,"no"
8,29,0,"Exótico","VILLA RIACHUELO",8,"si"
10,26,0,"Exótico","VILLA ORTUZAR",15,"si"
8,23,0,"Exótico","MATADEROS",9,"no"
12,40,0,"Exótico","PARQUE CHACABUCO",7,"no"
5,17,0,"Exótico","FLORES",7,"si"
17,60,0,"Exótico","FLORESTA",10,"no"
8,20,5,"Exótico","BARRACAS",4,"si"
9,36,0,"Exótico","COGHLAN",12,"si"
6,20,0,"Nativo/Autóctono","VILLA DEVOTO",11,"no"
8,33,26,"Exótico","VELEZ SARSFIELD",10,"si"
25,72,0,"Exótico","FLORES",7,"no"
4,27,0,"Exótico","BELGRANO",13,"no"
10,26,0,"Exótico","MONSERRAT",1,"no"
5,12,0,"Exótico","VILLA DEVOTO",11,"si"
3,5,15,"Exótico","BALVANERA",3,"no"
8,33,0,"No Determinado","VILLA RIACHUELO",8,"no"
12,41,8,"Exótico","PARQUE PATRICIOS",4,"si"
4,36,0,"Exótico","VELEZ SARSFIELD",10,"no"
3,21,0,"Exótico","VILLA SOLDATI",8,"no"
8,41,0,"Exótico","VILLA SANTA RITA",11,"no"
11,53,12,"Exótico","SAN CRISTOBAL",3,"no"
3,3,0,"Nativo/Autóctono","PUERTO MADERO",1,"no"
6,17,0,"Exótico","MATADEROS",9,"no"
5,9,34,"Nativo/Autóctono","CONSTITUCION",1,"no"
6,53,0,"Exótico","RECOLETA",2,"no"
10,62,0,"Exótico","BOEDO",5,"no"
8,19,0,"Exótico","MATADEROS",9,"si"
9,14,12,"Exótico","PARQUE PATRICIOS",4,"si"
18,30,0,"Exótico","FLORES",7,"si"
7,20,0,"Exótico","BOEDO",5,"si"
2,1,0,"Exótico","PUERTO MADERO",1,"no"
8,32,20,"Nativo/Autóctono","PALERMO",14,"no"
6,25,0,"Exótico","COLEGIALES",13,"no"
7,18,8,"Exótico","VELEZ SARSFIELD",10,"si"
4,15,0,"Exótico","VILLA DEVOTO",11,"no"
3,10,0,"Exótico","MATADEROS",9,"no"
10,68,0,"Exótico","VILLA LUGANO",8,"si"
4,15,0,"Exótico","FLORES",7,"no"
12,50,0,"Exótico","BELGRANO",13,"si"
3,5,0,"Exótico","BELGRANO",13,"si"
9,40,0,"Exótico","VILLA SOLDATI",8,"si"
17,36,0,"Exótico","PALERMO",14,"no"
8,30,22,"Nativo/Autóctono","RETIRO",1,"no"
6,70,9,"Exótico","PARQUE AVELLANEDA",9,"no"
6,20,3,"Exótico","VILLA DEVOTO",11,"si"
3,11,0,"Exótico","SAN TELMO",1,"si"
4,24,0,"Exótico","BALVANERA",3,"si"
4,20,0,"Exótico","VILLA DEVOTO",11,"no"
12,50,0,"Nativo/Autóctono","RECOLETA",2,"no"
8,23,0,"Exótico","VILLA LURO",10,"no"
3,16,8,"Exótico","PARQUE AVELLANEDA",9,"no"
9,25,20,"Exótico","BELGRANO",13,"si"
25,20,10,"Exótico","PALERMO",14,"si"
7,24,0,"Exótico","VILLA DEL PARQUE",11,"si"
9,28,0,"Exótico","NUÑEZ",13,"no"
3,29,0,"Exótico","MONTE CASTRO",10,"no"
8,65,0,"Exótico","VILLA PUEYRREDON",12,"si"
7,45,0,"Exótico","VILLA CRESPO",15,"no"
8,20,0,"Exótico","MATADEROS",9,"si"
9,50,0,"Exótico","PALERMO",14,"no"
4,18,0,"Exótico","VILLA LUGANO",8,"no"
5,48,12,"Exótico","MATADEROS",9,"no"
6,13,0,"Exótico","PARQUE CHACABUCO",7,"no"
9,23,0,"Exótico","CABALLITO",6,"si"
12,96,0,"Exótico","NUÑEZ",13,"no"
5,26,0,"Nativo/Autóctono","BARRACAS",4,"no"
19,30,0,"Exótico","CABALLITO",6,"si"
20,76,0,"Exótico","VILLA CRESPO",15,"no"
8,22,0,"Exótico","VILLA DEVOTO",11,"si"
8,56,0,"Exótico","VILLA DEVOTO",11,"no"
6,30,0,"Exótico","NUEVA POMPEYA",4,"si"
9,42,16,"Exótico","VILLA URQUIZA",12,"si"
4,18,0,"Exótico","VILLA LUGANO",8,"no"
12,26,15,"Exótico","BALVANERA",3,"si"
8,16,0,"Exótico","MATADEROS",9,"si"
7,46,0,"Exótico","VILLA URQUIZA",12,"no"
8,25,0,"Exótico","VILLA DEL PARQUE",11,"si"
15,38,0,"Exótico","PATERNAL",15,"no"
9,49,0,"Exótico","PARQUE AVELLANEDA",9,"si"
12,41,9,"Exótico","BELGRANO",13,"si"
8,17,0,"Exótico","FLORES",7,"no"
2,8,0,"Nativo/Autóctono","PUERTO MADERO",1,"no"
6,37,32,"Exótico","SAAVEDRA",12,"si"
13,73,0,"Exótico","MONTE CASTRO",10,"no"
10,47,0,"Exótico","PALERMO",14,"no"
5,33,0,"Exótico","ALMAGRO",5,"no"
1,54,10,"No Determinado","PATERNAL",15,"no"
6,15,12,"Exótico","SAN TELMO",1,"si"
7,33,0,"Exótico","BELGRANO",13,"si"
7,68,0,"Exótico","VILLA DEVOTO",11,"no"
8,26,0,"Exótico","NUÑEZ",13,"si"
2,20,0,"No Determinado","BARRACAS",4,"no"
6,20,0,"Nativo/Autóctono","VERSALLES",10,"no"
5,38,6,"Exótico","BALVANERA",3,"no"
4,30,0,"Exótico","PARQUE CHACABUCO",7,"no"
12,19,0,"Exótico","PALERMO",14,"no"
5,20,0,"Exótico","VERSALLES",10,"no"
5,10,0,"Exótico","MATADEROS",9,"no"
9,78,0,"Exótico","CHACARITA",15,"no"
4,22,0,"Exótico","PALERMO",14,"no"
7,11,0,"Exótico","VILLA LUGANO",8,"si"
7,29,0,"Exótico","COLEGIALES",13,"si"
10,31,0,"Nativo/Autóctono","FLORES",7,"no"
11,35,7,"Exótico","BELGRANO",13,"si"
5,17,0,"Exótico","BALVANERA",3,"si"
9,32,0,"Exótico","PARQUE AVELLANEDA",9,"no"
6,30,0,"Exótico","VILLA PUEYRREDON",12,"no"
5,32,0,"Exótico","BALVANERA",3,"si"
13,33,0,"Exótico","VILLA DEL PARQUE",11,"si"
11,33,10,"Exótico","SAAVEDRA",12,"si"
18,70,0,"Exótico","VILLA CRESPO",15,"no"
8,46,0,"Exótico","MATADEROS",9,"no"
6,33,0,"Exótico","LINIERS",9,"no"
16,75,4,"Exótico","BOCA",4,"no"
12,47,0,"Exótico","SAAVEDRA",12,"si"
7,20,10,"Exótico","FLORESTA",10,"no"
6,31,0,"Exótico","BELGRANO",13,"si"
10,26,0,"Exótico","NUEVA POMPEYA",4,"si"
6,12,0,"No Determinado","PALERMO",14,"no"
6,40,0,"Exótico","VILLA SANTA RITA",11,"si"
3,34,0,"Exótico","MATADEROS",9,"no"
9,41,0,"Exótico","COLEGIALES",13,"si"
2,20,0,"Exótico","FLORES",7,"no"
9,22,0,"Exótico","VILLA DEL PARQUE",11,"no"
7,50,0,"Exótico","VILLA REAL",10,"si"
9,58,28,"Exótico","CHACARITA",15,"si"
3,6,0,"Exótico","VILLA LUGANO",8,"no"
20,50,0,"Exótico","RETIRO",1,"no"
15,60,0,"Exótico","PALERMO",14,"no"
12,42,0,"Exótico","PARQUE CHAS",15,"no"
10,40,10,"Exótico","NUÑEZ",13,"si"
9,20,5,"Exótico","SAAVEDRA",12,"si"
2,12,0,"Exótico","FLORES",7,"no"
14,34,0,"Nativo/Autóctono","PALERMO",14,"no"
9,47,14,"Exótico","PARQUE AVELLANEDA",9,"no"
7,18,0,"Exótico","VILLA SOLDATI",8,"no"
4,16,0,"Exótico","NUEVA POMPEYA",4,"si"
8,36,0,"Exótico","VILLA DEVOTO",11,"no"
4,48,5,"Exótico","CABALLITO",6,"no"
7,25,0,"Exótico","FLORESTA",10,"si"
7,26,0,"Exótico","VILLA URQUIZA",12,"si"
3,21,15,"Exótico","PARQUE AVELLANEDA",9,"no"
2,26,0,"Exótico","LINIERS",9,"no"
10,80,0,"Exótico","VILLA SANTA RITA",11,"no"
6,23,14,"Exótico","PATERNAL",15,"no"
5,19,0,"Exótico","VILLA LUGANO",8,"no"
6,25,0,"Exótico","MONTE CASTRO",10,"si"
4,10,9,"Nativo/Autóctono","SAAVEDRA",12,"no"
14,63,0,"Exótico","NUEVA POMPEYA",4,"no"
3,12,0,"Exótico","BELGRANO",13,"no"
7,37,0,"Exótico","VELEZ SARSFIELD",10,"si"
12,25,20,"Exótico","SAN CRISTOBAL",3,"si"
6,11,13,"Exótico","FLORES",7,"si"
4,12,0,"Exótico","MATADEROS",9,"no"
7,22,0,"Exótico","LINIERS",9,"no"
6,27,15,"Exótico","MATADEROS",9,"si"
7,37,0,"Exótico","CABALLITO",6,"no"
8,27,15,"Exótico","SAAVEDRA",12,"no"
8,44,0,"Exótico","VILLA GRAL. MITRE",11,"si"
7,35,0,"Exótico","VILLA CRESPO",15,"no"
10,60,0,"Nativo/Autóctono","PALERMO",14,"no"
1,25,25,"Exótico","VILLA REAL",10,"no"
6,19,0,"Exótico","VILLA SANTA RITA",11,"no"
3,4,0,"Exótico","PUERTO MADERO",1,"no"
12,27,0,"Exótico","BOCA",4,"si"
8,32,0,"Exótico","BARRACAS",4,"si"
8,24,0,"Exótico","MONSERRAT",1,"no"
6,21,0,"Exótico","NUÑEZ",13,"si"
9,60,0,"Exótico","BOEDO",5,"no"
24,82,7,"Exótico","PALERMO",14,"no"
3,7,0,"Exótico","VILLA LURO",10,"no"
8,17,9,"Exótico","COLEGIALES",13,"si"
6,18,0,"Exótico","VILLA DEL PARQUE",11,"no"
11,26,0,"Exótico","PALERMO",14,"si"
15,20,0,"Exótico","BALVANERA",3,"si"
4,10,0,"No Determinado","CABALLITO",6,"no"
6,17,0,"Exótico","BALVANERA",3,"si"
8,33,0,"Exótico","VILLA DEVOTO",11,"si"
11,43,0,"Exótico","PALERMO",14,"no"
7,30,0,"Exótico","VILLA CRESPO",15,"no"
9,14,0,"Exótico","FLORES",7,"no"
11,68,0,"Exótico","FLORES",7,"no"
4,16,0,"Exótico","VILLA URQUIZA",12,"no"
13,49,0,"Exótico","NUÑEZ",13,"no"
12,32,0,"Exótico","VILLA DEVOTO",11,"si"
3,22,0,"Exótico","LINIERS",9,"no"
5,15,0,"Exótico","VILLA ORTUZAR",15,"no"
12,20,0,"Exótico","NUÑEZ",13,"si"
8,17,15,"Exótico","CONSTITUCION",1,"si"
6,16,0,"Exótico","VILLA DEL PARQUE",11,"si"
10,17,0,"Exótico","SAN CRISTOBAL",3,"si"
6,27,16,"Exótico","LINIERS",9,"si"
9,70,0,"Exótico","FLORESTA",10,"no"
8,37,15,"Exótico","BELGRANO",13,"si"
3,20,0,"Nativo/Autóctono","RECOLETA",2,"no"
15,63,0,"Exótico","VILLA URQUIZA",12,"no"
9,40,0,"Exótico","MONTE CASTRO",10,"no"
7,25,7,"Exótico","PARQUE PATRICIOS",4,"si"
10,25,0,"Exótico","CABALLITO",6,"si"
8,55,20,"Exótico","MONTE CASTRO",10,"no"
7,30,0,"Exótico","VILLA GRAL. MITRE",11,"si"
3,18,0,"Exótico","PARQUE CHACABUCO",7,"no"
4,2,0,"Exótico","VILLA SOLDATI",8,"si"
9,32,0,"Nativo/Autóctono","VILLA RIACHUELO",8,"no"
10,25,10,"Exótico","VILLA CRESPO",15,"si"
8,31,0,"Exótico","PARQUE AVELLANEDA",9,"si"
4,21,0,"Exótico","VILLA RIACHUELO",8,"no"
9,30,0,"Exótico","FLORES",7,"si"
3,8,5,"Exótico","MONTE CASTRO",10,"no"
10,37,0,"Exótico","NUÑEZ",13,"si"
6,20,0,"Exótico","LINIERS",9,"no"
3,15,0,"No Determinado","BARRACAS",4,"no"
3,6,0,"Exótico","VILLA RIACHUELO",8,"no"
3,22,0,"Exótico","VILLA LUGANO",8,"no"
6,19,6,"Exótico","VILLA DEVOTO",11,"si"
4,11,6,"Exótico","Dique 3",1,"no"
10,22,0,"Exótico","CABALLITO",6,"si"
23,70,0,"Nativo/Autóctono","PALERMO",14,"no"
3,12,0,"Exótico","VILLA DEVOTO",11,"no"
4,13,0,"Exótico","VILLA DEVOTO",11,"no"
3,4,0,"Exótico","FLORES",7,"no"
3,9,10,"Exótico","VILLA RIACHUELO",8,"no"
6,30,0,"Exótico","VILLA URQUIZA",12,"no"
14,43,15,"Exótico","PALERMO",14,"si"
12,45,0,"Exótico","NUÑEZ",13,"si"
